date,state,cases,deaths,abbr_state
2020-03-15,North Dakota,1,0,ND
2020-03-15,Ohio,37,0,OH
2020-03-15,Oklahoma,8,0,OK
2020-03-15,Oregon,39,1,OR
2020-03-15,Pennsylvania,68,0,PA
2020-03-15,Puerto Rico,5,0,PR
2020-03-15,Rhode Island,20,0,RI
2020-03-15,South Carolina,28,0,SC
2020-03-15,South Dakota,9,1,SD
2020-03-15,Tennessee,39,0,TN
2020-03-15,Texas,80,0,TX
2020-03-15,Utah,29,0,UT
2020-03-15,Vermont,8,0,VT
2020-03-15,Virgin Islands,1,0,Virgin Islands
2020-03-15,Virginia,45,1,VA
2020-03-15,Washington,675,42,WA
2020-03-15,Wisconsin,33,0,WI
2020-03-15,Wyoming,3,0,WY
2020-03-16,Alabama,29,0,AL
2020-03-16,Alaska,3,0,AK
2020-03-16,Arizona,18,0,AZ
2020-03-16,Arkansas,22,0,AR
2020-03-16,California,588,11,CA
2020-03-16,Colorado,161,2,CO
2020-03-16,Connecticut,41,0,CT
2020-03-16,Delaware,8,0,DE
2020-03-16,District of Columbia,22,0,DC
2020-03-16,Florida,141,4,FL
2020-03-16,Georgia,118,1,GA
2020-03-16,Guam,3,0,GU
2020-03-16,Hawaii,10,0,HI
2020-03-16,Idaho,5,0,ID
2020-03-16,Illinois,104,0,IL
2020-03-16,Indiana,24,1,IN
2020-03-16,Iowa,22,0,IA
2020-03-16,Kansas,11,1,KS
2020-03-16,Kentucky,22,1,KY
2020-03-16,Louisiana,137,3,LA
2020-03-16,Maine,17,0,ME
2020-03-16,Maryland,39,0,MD
2020-03-16,Massachusetts,197,0,MA
2020-03-16,Michigan,54,0,MI
2020-03-16,Minnesota,54,0,MN
2020-03-16,Mississippi,12,0,MS
2020-03-16,Missouri,9,0,MO
2020-03-16,Montana,8,0,MT
2020-03-16,Nebraska,33,0,NE
2020-03-16,Nevada,45,1,NV
2020-03-16,New Hampshire,17,0,NH
2020-03-16,New Jersey,176,3,NJ
2020-03-16,New Mexico,21,0,NM
2020-03-16,New York,950,10,NY
2020-03-16,North Carolina,34,0,NC
2020-03-16,North Dakota,1,0,ND
2020-03-16,Ohio,50,0,OH
2020-03-16,Oklahoma,10,0,OK
2020-03-16,Oregon,46,1,OR
2020-03-16,Pennsylvania,81,0,PA
2020-03-16,Puerto Rico,5,0,PR
2020-03-16,Rhode Island,21,0,RI
2020-03-16,South Carolina,33,1,SC
2020-03-16,South Dakota,10,1,SD
2020-03-16,Tennessee,52,0,TN
2020-03-16,Texas,87,1,TX
2020-03-16,Utah,40,0,UT
2020-03-16,Vermont,12,0,VT
2020-03-16,Virgin Islands,2,0,Virgin Islands
2020-03-16,Virginia,51,1,VA
2020-03-16,Washington,794,48,WA
2020-03-16,Wisconsin,47,0,WI
2020-03-16,Wyoming,10,0,WY
2020-03-17,Alabama,39,0,AL
2020-03-17,Alaska,6,0,AK
2020-03-17,Arizona,20,0,AZ
2020-03-17,Arkansas,22,0,AR
2020-03-17,California,732,14,CA
2020-03-17,Colorado,183,3,CO
2020-03-17,Connecticut,68,0,CT
2020-03-17,Delaware,16,0,DE
2020-03-17,District of Columbia,31,0,DC
2020-03-17,Florida,210,6,FL
2020-03-17,Georgia,142,1,GA
2020-03-17,Guam,3,0,GU
2020-03-17,Hawaii,14,0,HI
2020-03-17,Idaho,9,0,ID
2020-03-17,Illinois,159,1,IL
2020-03-17,Indiana,30,2,IN
2020-03-17,Iowa,29,0,IA
2020-03-17,Kansas,17,1,KS
2020-03-17,Kentucky,26,1,KY
2020-03-17,Louisiana,196,5,LA
2020-03-17,Maine,32,0,ME
2020-03-17,Maryland,57,0,MD
2020-03-17,Massachusetts,218,0,MA
2020-03-17,Michigan,65,0,MI
2020-03-17,Minnesota,60,0,MN
2020-03-17,Mississippi,21,0,MS
2020-03-17,Missouri,16,0,MO
2020-03-17,Montana,8,0,MT
2020-03-17,Nebraska,36,0,NE
2020-03-17,Nevada,55,1,NV
2020-03-17,New Hampshire,26,0,NH
2020-03-17,New Jersey,268,3,NJ
2020-03-17,New Mexico,23,0,NM
2020-03-17,New York,1375,18,NY
2020-03-17,North Carolina,42,0,NC
2020-03-17,North Dakota,5,0,ND
2020-03-17,Ohio,67,0,OH
2020-03-17,Oklahoma,18,0,OK
2020-03-17,Oregon,66,2,OR
2020-03-17,Pennsylvania,101,0,PA
2020-03-17,Puerto Rico,5,0,PR
2020-03-17,Rhode Island,23,0,RI
2020-03-17,South Carolina,47,1,SC
2020-03-17,South Dakota,11,1,SD
2020-03-17,Tennessee,73,0,TN
2020-03-17,Texas,106,1,TX
2020-03-17,Utah,51,0,UT
2020-03-17,Vermont,14,0,VT
2020-03-17,Virgin Islands,2,0,Virgin Islands
2020-03-17,Virginia,67,2,VA
2020-03-17,Washington,908,54,WA
2020-03-17,West Virginia,1,0,WV
2020-03-17,Wisconsin,72,0,WI
2020-03-17,Wyoming,15,0,WY
2020-03-18,Alabama,51,0,AL
2020-03-18,Alaska,9,0,AK
2020-03-18,Arizona,28,0,AZ
2020-03-18,Arkansas,33,0,AR
2020-03-18,California,893,17,CA
2020-03-18,Colorado,216,3,CO
2020-03-18,Connecticut,96,1,CT
2020-03-18,Delaware,26,0,DE
2020-03-18,District of Columbia,36,0,DC
2020-03-18,Florida,326,7,FL
2020-03-18,Georgia,193,3,GA
2020-03-18,Guam,8,0,GU
2020-03-18,Hawaii,16,0,HI
2020-03-18,Idaho,11,0,ID
2020-03-18,Illinois,286,1,IL
2020-03-18,Indiana,39,2,IN
2020-03-18,Iowa,38,0,IA
2020-03-18,Kansas,22,1,KS
2020-03-18,Kentucky,35,1,KY
2020-03-18,Louisiana,280,7,LA
2020-03-18,Maine,43,0,ME
2020-03-18,Maryland,85,1,MD
2020-03-18,Massachusetts,256,0,MA
2020-03-18,Michigan,80,1,MI
2020-03-18,Minnesota,77,0,MN
2020-03-18,Mississippi,34,0,MS
2020-03-18,Missouri,21,1,MO
2020-03-18,Montana,12,0,MT
2020-03-18,Nebraska,43,0,NE
2020-03-18,Nevada,82,1,NV
2020-03-18,New Hampshire,39,0,NH
2020-03-18,New Jersey,427,5,NJ
2020-03-18,New Mexico,28,0,NM
2020-03-18,New York,2387,32,NY
2020-03-18,North Carolina,66,0,NC
2020-03-18,North Dakota,7,0,ND
2020-03-18,Ohio,90,0,OH
2020-03-18,Oklahoma,29,0,OK
2020-03-18,Oregon,74,3,OR
2020-03-18,Pennsylvania,139,1,PA
2020-03-18,Puerto Rico,5,0,PR
2020-03-18,Rhode Island,33,0,RI
2020-03-18,South Carolina,60,1,SC
2020-03-18,South Dakota,11,1,SD
2020-03-18,Tennessee,98,0,TN
2020-03-18,Texas,166,2,TX
2020-03-18,Utah,65,0,UT
2020-03-18,Vermont,19,0,VT
2020-03-18,Virgin Islands,3,0,Virgin Islands
2020-03-18,Virginia,78,2,VA
2020-03-18,Washington,1026,68,WA
2020-03-18,West Virginia,2,0,WV
2020-03-18,Wisconsin,106,0,WI
2020-03-18,Wyoming,17,0,WY
2020-03-19,Alabama,78,0,AL
2020-03-19,Alaska,12,0,AK
2020-03-19,Arizona,47,0,AZ
2020-03-19,Arkansas,62,0,AR
2020-03-19,California,1067,19,CA
2020-03-19,Colorado,278,5,CO
2020-03-19,Connecticut,159,4,CT
2020-03-19,Delaware,30,0,DE
2020-03-19,District of Columbia,39,0,DC
2020-03-19,Florida,434,8,FL
2020-03-19,Georgia,282,10,GA
2020-03-19,Guam,12,0,GU
2020-03-19,Hawaii,26,0,HI
2020-03-19,Idaho,23,0,ID
2020-03-19,Illinois,420,4,IL
2020-03-19,Indiana,56,2,IN
2020-03-19,Iowa,44,0,IA
2020-03-19,Kansas,35,1,KS
2020-03-19,Kentucky,47,2,KY
2020-03-19,Louisiana,392,10,LA
2020-03-19,Maine,52,0,ME
2020-03-19,Maryland,108,1,MD
2020-03-19,Massachusetts,328,0,MA
2020-03-19,Michigan,334,3,MI
2020-03-19,Minnesota,89,0,MN
2020-03-19,Mississippi,50,1,MS
2020-03-19,Missouri,35,1,MO
2020-03-19,Montana,19,0,MT
2020-03-19,Nebraska,47,0,NE
2020-03-19,Nevada,99,1,NV
2020-03-19,New Hampshire,44,0,NH
2020-03-19,New Jersey,735,9,NJ
2020-03-19,New Mexico,35,0,NM
2020-03-19,New York,4161,39,NY
2020-03-19,North Carolina,104,0,NC
2020-03-19,North Dakota,19,0,ND
2020-03-19,Ohio,120,0,OH
2020-03-19,Oklahoma,44,1,OK
2020-03-19,Oregon,87,3,OR
2020-03-19,Pennsylvania,187,1,PA
2020-03-19,Puerto Rico,6,0,PR
2020-03-19,Rhode Island,44,0,RI
2020-03-19,South Carolina,81,1,SC
2020-03-19,South Dakota,14,1,SD
2020-03-19,Tennessee,155,0,TN
2020-03-19,Texas,248,4,TX
2020-03-19,Utah,80,0,UT
2020-03-19,Vermont,22,2,VT
2020-03-19,Virgin Islands,3,0,Virgin Islands
2020-03-19,Virginia,94,2,VA
2020-03-19,Washington,1228,75,WA
2020-03-19,West Virginia,5,0,WV
2020-03-19,Wisconsin,155,2,WI
2020-03-19,Wyoming,18,0,WY
2020-03-20,Alabama,106,0,AL
2020-03-20,Alaska,14,0,AK
2020-03-20,Arizona,70,1,AZ
2020-03-20,Arkansas,100,0,AR
2020-03-20,California,1283,24,CA
2020-03-20,Colorado,364,5,CO
2020-03-20,Connecticut,194,4,CT
2020-03-20,Delaware,39,0,DE
2020-03-20,District of Columbia,71,0,DC
2020-03-20,Florida,564,9,FL
2020-03-20,Georgia,482,14,GA
2020-03-20,Guam,14,0,GU
2020-03-20,Hawaii,37,0,HI
2020-03-20,Idaho,31,0,ID
2020-03-20,Illinois,583,5,IL
2020-03-20,Indiana,81,5,IN
2020-03-20,Iowa,45,0,IA
2020-03-20,Kansas,49,1,KS
2020-03-20,Kentucky,63,2,KY
2020-03-20,Louisiana,537,10,LA
2020-03-20,Maine,57,0,ME
2020-03-20,Maryland,150,2,MD
2020-03-20,Massachusetts,413,1,MA
2020-03-20,Michigan,548,4,MI
2020-03-20,Minnesota,115,0,MN
2020-03-20,Mississippi,80,1,MS
2020-03-20,Missouri,73,3,MO
2020-03-20,Montana,19,0,MT
2020-03-20,Nebraska,53,0,NE
2020-03-20,Nevada,165,2,NV
2020-03-20,New Hampshire,55,0,NH
2020-03-20,New Jersey,896,11,NJ
2020-03-20,New Mexico,43,0,NM
2020-03-20,New York,7113,68,NY
2020-03-20,North Carolina,144,0,NC
2020-03-20,North Dakota,27,0,ND
2020-03-20,Ohio,169,1,OH
2020-03-20,Oklahoma,49,1,OK
2020-03-20,Oregon,114,3,OR
2020-03-20,Pennsylvania,269,1,PA
2020-03-20,Puerto Rico,14,0,PR
2020-03-20,Rhode Island,44,0,RI
2020-03-20,South Carolina,126,3,SC
2020-03-20,South Dakota,14,1,SD
2020-03-20,Tennessee,237,0,TN
2020-03-20,Texas,386,5,TX
2020-03-20,Utah,112,0,UT
2020-03-20,Vermont,29,2,VT
2020-03-20,Virgin Islands,6,0,Virgin Islands
2020-03-20,Virginia,115,2,VA
2020-03-20,Washington,1404,83,WA
2020-03-20,West Virginia,8,0,WV
2020-03-20,Wisconsin,216,3,WI
2020-03-20,Wyoming,22,0,WY
2020-03-21,Alabama,131,0,AL
2020-03-21,Alaska,21,0,AK
2020-03-21,Arizona,104,1,AZ
2020-03-21,Arkansas,118,0,AR
2020-03-21,California,1544,28,CA
2020-03-21,Colorado,475,6,CO
2020-03-21,Connecticut,223,5,CT
2020-03-21,Delaware,45,0,DE
2020-03-21,District of Columbia,77,1,DC
2020-03-21,Florida,764,11,FL
2020-03-21,Georgia,552,20,GA
2020-03-21,Guam,15,0,GU
2020-03-21,Hawaii,48,0,HI
2020-03-21,Idaho,42,0,ID
2020-03-21,Illinois,751,6,IL
2020-03-21,Indiana,128,6,IN
2020-03-21,Iowa,68,0,IA
2020-03-21,Kansas,57,2,KS
2020-03-21,Kentucky,84,3,KY
2020-03-21,Louisiana,763,16,LA
2020-03-21,Maine,70,0,ME
2020-03-21,Maryland,195,3,MD
2020-03-21,Massachusetts,525,2,MA
2020-03-21,Michigan,787,6,MI
2020-03-21,Minnesota,138,1,MN
2020-03-21,Mississippi,140,1,MS
2020-03-21,Missouri,93,3,MO
2020-03-21,Montana,29,0,MT
2020-03-21,Nebraska,61,0,NE
2020-03-21,Nevada,165,2,NV
2020-03-21,New Hampshire,65,0,NH
2020-03-21,New Jersey,1336,16,NJ
2020-03-21,New Mexico,57,0,NM
2020-03-21,New York,10371,95,NY
2020-03-21,North Carolina,184,0,NC
2020-03-21,North Dakota,28,0,ND
2020-03-21,Ohio,247,3,OH
2020-03-21,Oklahoma,53,1,OK
2020-03-21,Oregon,137,4,OR
2020-03-21,Pennsylvania,388,2,PA
2020-03-21,Puerto Rico,21,1,PR
2020-03-21,Rhode Island,66,0,RI
2020-03-21,South Carolina,172,3,SC
2020-03-21,South Dakota,14,1,SD
2020-03-21,Tennessee,312,2,TN
2020-03-21,Texas,547,5,TX
2020-03-21,Utah,138,0,UT
2020-03-21,Vermont,49,2,VT
2020-03-21,Virgin Islands,6,0,Virgin Islands
2020-03-21,Virginia,152,3,VA
2020-03-21,Washington,1655,95,WA
2020-03-21,West Virginia,12,0,WV
2020-03-21,Wisconsin,281,4,WI
2020-03-21,Wyoming,24,0,WY
2020-03-22,Alabama,157,0,AL
2020-03-22,Alaska,22,0,AK
2020-03-22,Arizona,153,2,AZ
2020-03-22,Arkansas,165,0,AR
2020-03-22,California,1851,35,CA
2020-03-22,Colorado,591,7,CO
2020-03-22,Connecticut,327,8,CT
2020-03-22,Delaware,56,0,DE
2020-03-22,District of Columbia,98,1,DC
2020-03-22,Florida,1000,13,FL
2020-03-22,Georgia,620,25,GA
2020-03-22,Guam,27,1,GU
2020-03-22,Hawaii,56,0,HI
2020-03-22,Idaho,47,0,ID
2020-03-22,Illinois,1047,9,IL
2020-03-22,Indiana,204,9,IN
2020-03-22,Iowa,90,0,IA
2020-03-22,Kansas,66,2,KS
2020-03-22,Kentucky,103,3,KY
2020-03-22,Louisiana,837,20,LA
2020-03-22,Maine,89,0,ME
2020-03-22,Maryland,245,3,MD
2020-03-22,Massachusetts,646,5,MA
2020-03-22,Michigan,1033,9,MI
2020-03-22,Minnesota,171,1,MN
2020-03-22,Mississippi,207,1,MS
2020-03-22,Missouri,130,3,MO
2020-03-22,Montana,34,0,MT
2020-03-22,Nebraska,62,0,NE
2020-03-22,Nevada,190,2,NV
2020-03-22,New Hampshire,78,0,NH
2020-03-22,New Jersey,1914,20,NJ
2020-03-22,New Mexico,65,0,NM
2020-03-22,New York,15188,142,NY
2020-03-22,North Carolina,269,0,NC
2020-03-22,North Dakota,30,0,ND
2020-03-22,Ohio,351,3,OH
2020-03-22,Oklahoma,67,2,OK
2020-03-22,Oregon,161,5,OR
2020-03-22,Pennsylvania,504,3,PA
2020-03-22,Puerto Rico,23,1,PR
2020-03-22,Rhode Island,83,0,RI
2020-03-22,South Carolina,194,3,SC
2020-03-22,South Dakota,21,1,SD
2020-03-22,Tennessee,424,2,TN
2020-03-22,Texas,639,7,TX
2020-03-22,Utah,182,1,UT
2020-03-22,Vermont,52,2,VT
2020-03-22,Virgin Islands,17,0,Virgin Islands
2020-03-22,Virginia,219,6,VA
2020-03-22,Washington,1844,97,WA
2020-03-22,West Virginia,16,0,WV
2020-03-22,Wisconsin,382,4,WI
2020-03-22,Wyoming,26,0,WY
2020-03-23,Alabama,196,0,AL
2020-03-23,Alaska,36,0,AK
2020-03-23,Arizona,234,2,AZ
2020-03-23,Arkansas,201,0,AR
2020-03-23,California,2240,39,CA
2020-03-23,Colorado,721,10,CO
2020-03-23,Connecticut,415,10,CT
2020-03-23,Delaware,87,0,DE
2020-03-23,District of Columbia,116,2,DC
2020-03-23,Florida,1222,18,FL
2020-03-23,Georgia,800,25,GA
2020-03-23,Guam,29,1,GU
2020-03-23,Hawaii,77,0,HI
2020-03-23,Idaho,50,0,ID
2020-03-23,Illinois,1285,12,IL
2020-03-23,Indiana,264,12,IN
2020-03-23,Iowa,105,0,IA
2020-03-23,Kansas,82,2,KS
2020-03-23,Kentucky,124,3,KY
2020-03-23,Louisiana,1172,34,LA
2020-03-23,Maine,107,0,ME
2020-03-23,Maryland,290,3,MD
2020-03-23,Massachusetts,777,9,MA
2020-03-23,Michigan,1324,16,MI
2020-03-23,Minnesota,235,1,MN
2020-03-23,Mississippi,249,1,MS
2020-03-23,Missouri,183,4,MO
2020-03-23,Montana,45,0,MT
2020-03-23,Nebraska,73,0,NE
2020-03-23,Nevada,265,4,NV
2020-03-23,New Hampshire,101,1,NH
2020-03-23,New Jersey,2844,27,NJ
2020-03-23,New Mexico,83,0,NM
2020-03-23,New York,20899,183,NY
2020-03-23,North Carolina,302,0,NC
2020-03-23,North Dakota,32,0,ND
2020-03-23,Ohio,444,6,OH
2020-03-23,Oklahoma,81,2,OK
2020-03-23,Oregon,191,5,OR
2020-03-23,Pennsylvania,644,6,PA
2020-03-23,Puerto Rico,31,2,PR
2020-03-23,Rhode Island,106,0,RI
2020-03-23,South Carolina,299,5,SC
2020-03-23,South Dakota,28,1,SD
2020-03-23,Tennessee,522,2,TN
2020-03-23,Texas,728,7,TX
2020-03-23,Utah,257,1,UT
2020-03-23,Vermont,75,2,VT
2020-03-23,Virgin Islands,17,0,Virgin Islands
2020-03-23,Virginia,254,6,VA
2020-03-23,Washington,2101,110,WA
2020-03-23,West Virginia,16,0,WV
2020-03-23,Wisconsin,418,5,WI
2020-03-23,Wyoming,28,0,WY
2020-03-24,Alabama,242,0,AL
2020-03-24,Alaska,42,0,AK
2020-03-24,Arizona,326,6,AZ
2020-03-24,Arkansas,231,2,AR
2020-03-24,California,2644,52,CA
2020-03-24,Colorado,912,11,CO
2020-03-24,Connecticut,618,12,CT
2020-03-24,Delaware,104,0,DE
2020-03-24,District of Columbia,137,2,DC
2020-03-24,Florida,1467,20,FL
2020-03-24,Georgia,1095,38,GA
2020-03-24,Guam,32,1,GU
2020-03-24,Hawaii,90,0,HI
2020-03-24,Idaho,73,0,ID
2020-03-24,Illinois,1535,16,IL
2020-03-24,Indiana,371,17,IN
2020-03-24,Iowa,124,1,IA
2020-03-24,Kansas,102,3,KS
2020-03-24,Kentucky,157,3,KY
2020-03-24,Louisiana,1388,46,LA
2020-03-24,Maine,118,0,ME
2020-03-24,Maryland,349,4,MD
2020-03-24,Massachusetts,1159,11,MA
2020-03-24,Michigan,1791,24,MI
2020-03-24,Minnesota,264,1,MN
2020-03-24,Mississippi,320,1,MS
2020-03-24,Missouri,255,5,MO
2020-03-24,Montana,51,0,MT
2020-03-24,Nebraska,77,0,NE
2020-03-24,Nevada,315,6,NV
2020-03-24,New Hampshire,108,1,NH
2020-03-24,New Jersey,3675,44,NJ
2020-03-24,New Mexico,100,0,NM
2020-03-24,New York,25704,264,NY
2020-03-24,North Carolina,397,0,NC
2020-03-24,North Dakota,37,0,ND
2020-03-24,Ohio,564,8,OH
2020-03-24,Oklahoma,106,3,OK
2020-03-24,Oregon,209,8,OR
2020-03-24,Pennsylvania,851,8,PA
2020-03-24,Puerto Rico,39,2,PR
2020-03-24,Rhode Island,124,0,RI
2020-03-24,South Carolina,342,8,SC
2020-03-24,South Dakota,30,1,SD
2020-03-24,Tennessee,678,2,TN
2020-03-24,Texas,857,11,TX
2020-03-24,Utah,299,1,UT
2020-03-24,Vermont,95,7,VT
2020-03-24,Virgin Islands,17,0,Virgin Islands
2020-03-24,Virginia,291,7,VA
2020-03-24,Washington,2469,123,WA
2020-03-24,West Virginia,39,0,WV
2020-03-24,Wisconsin,481,5,WI
2020-03-24,Wyoming,37,0,WY
2020-03-25,Alabama,386,1,AL
2020-03-25,Alaska,59,0,AK
2020-03-25,Arizona,402,6,AZ
2020-03-25,Arkansas,307,2,AR
2020-03-25,California,3183,68,CA
2020-03-25,Colorado,1086,19,CO
2020-03-25,Connecticut,875,19,CT
2020-03-25,Delaware,119,0,DE
2020-03-25,District of Columbia,183,2,DC
2020-03-25,Florida,1971,23,FL
2020-03-25,Georgia,1385,47,GA
2020-03-25,Guam,32,1,GU
2020-03-25,Hawaii,95,0,HI
2020-03-25,Idaho,123,0,ID
2020-03-25,Illinois,1874,21,IL
2020-03-25,Indiana,484,19,IN
2020-03-25,Iowa,147,1,IA
2020-03-25,Kansas,134,3,KS
2020-03-25,Kentucky,198,5,KY
2020-03-25,Louisiana,1795,65,LA
2020-03-25,Maine,142,0,ME
2020-03-25,Maryland,423,4,MD
2020-03-25,Massachusetts,1838,15,MA
2020-03-25,Michigan,2293,43,MI
2020-03-25,Minnesota,289,1,MN
2020-03-25,Mississippi,376,5,MS
2020-03-25,Missouri,384,8,MO
2020-03-25,Montana,65,0,MT
2020-03-25,Nebraska,84,0,NE
2020-03-25,Nevada,405,10,NV
2020-03-25,New Hampshire,137,1,NH
2020-03-25,New Jersey,4402,62,NJ
2020-03-25,New Mexico,113,1,NM
2020-03-25,New York,33117,381,NY
2020-03-25,North Carolina,562,1,NC
2020-03-25,North Dakota,45,0,ND
2020-03-25,Ohio,707,11,OH
2020-03-25,Oklahoma,164,5,OK
2020-03-25,Oregon,266,10,OR
2020-03-25,Pennsylvania,1151,12,PA
2020-03-25,Puerto Rico,51,2,PR
2020-03-25,Rhode Island,132,0,RI
2020-03-25,South Carolina,425,8,SC
2020-03-25,South Dakota,41,1,SD
2020-03-25,Tennessee,806,3,TN
2020-03-25,Texas,1132,13,TX
2020-03-25,Utah,346,1,UT
2020-03-25,Vermont,123,8,VT
2020-03-25,Virgin Islands,17,0,Virgin Islands
2020-03-25,Virginia,390,9,VA
2020-03-25,Washington,2585,130,WA
2020-03-25,West Virginia,51,0,WV
2020-03-25,Wisconsin,623,7,WI
2020-03-25,Wyoming,49,0,WY
2020-03-26,Alabama,538,3,AL
2020-03-26,Alaska,69,0,AK
2020-03-26,Arizona,508,8,AZ
2020-03-26,Arkansas,350,3,AR
2020-03-26,California,4060,83,CA
2020-03-26,Colorado,1432,24,CO
2020-03-26,Connecticut,1012,21,CT
2020-03-26,Delaware,143,1,DE
2020-03-26,District of Columbia,231,3,DC
2020-03-26,Florida,2478,29,FL
2020-03-26,Georgia,1641,56,GA
2020-03-26,Guam,49,1,GU
2020-03-26,Hawaii,106,0,HI
2020-03-26,Idaho,189,3,ID
2020-03-26,Illinois,2538,26,IL
2020-03-26,Indiana,661,23,IN
2020-03-26,Iowa,179,1,IA
2020-03-26,Kansas,173,3,KS
2020-03-26,Kentucky,248,5,KY
2020-03-26,Louisiana,2305,83,LA
2020-03-26,Maine,155,0,ME
2020-03-26,Maryland,581,4,MD
2020-03-26,Massachusetts,2417,25,MA
2020-03-26,Michigan,2877,63,MI
2020-03-26,Minnesota,346,2,MN
2020-03-26,Mississippi,486,6,MS
2020-03-26,Missouri,508,8,MO
2020-03-26,Montana,90,0,MT
2020-03-26,Nebraska,91,0,NE
2020-03-26,Nevada,535,10,NV
2020-03-26,New Hampshire,158,1,NH
2020-03-26,New Jersey,6876,82,NJ
2020-03-26,New Mexico,136,1,NM
2020-03-26,New York,39058,502,NY
2020-03-26,North Carolina,639,2,NC
2020-03-26,North Dakota,58,0,ND
2020-03-26,Ohio,867,15,OH
2020-03-26,Oklahoma,248,7,OK
2020-03-26,Oregon,316,11,OR
2020-03-26,Pennsylvania,1690,16,PA
2020-03-26,Puerto Rico,64,2,PR
2020-03-26,Rhode Island,165,0,RI
2020-03-26,South Carolina,456,9,SC
2020-03-26,South Dakota,46,1,SD
2020-03-26,Tennessee,981,3,TN
2020-03-26,Texas,1542,21,TX
2020-03-26,Utah,402,1,UT
2020-03-26,Vermont,158,9,VT
2020-03-26,Virgin Islands,17,0,Virgin Islands
2020-03-26,Virginia,603,14,VA
2020-03-26,Washington,3208,152,WA
2020-03-26,West Virginia,76,0,WV
2020-03-26,Wisconsin,754,10,WI
2020-03-26,Wyoming,56,0,WY
2020-03-27,Alabama,639,4,AL
2020-03-27,Alaska,85,1,AK
2020-03-27,Arizona,665,15,AZ
2020-03-27,Arkansas,385,3,AR
2020-03-27,California,4915,104,CA
2020-03-27,Colorado,1735,31,CO
2020-03-27,Connecticut,1291,27,CT
2020-03-27,Delaware,165,2,DE
2020-03-27,District of Columbia,267,3,DC
2020-03-27,Florida,3198,46,FL
2020-03-27,Georgia,2198,64,GA
2020-03-27,Guam,53,1,GU
2020-03-27,Hawaii,120,0,HI
2020-03-27,Idaho,232,4,ID
2020-03-27,Illinois,3029,37,IL
2020-03-27,Indiana,992,32,IN
2020-03-27,Iowa,236,3,IA
2020-03-27,Kansas,213,4,KS
2020-03-27,Kentucky,302,8,KY
2020-03-27,Louisiana,2746,119,LA
2020-03-27,Maine,168,1,ME
2020-03-27,Maryland,790,5,MD
2020-03-27,Massachusetts,3240,35,MA
2020-03-27,Michigan,3655,93,MI
2020-03-27,Minnesota,398,4,MN
2020-03-27,Mississippi,579,8,MS
2020-03-27,Missouri,670,9,MO
2020-03-27,Montana,121,1,MT
2020-03-27,Nebraska,102,2,NE
2020-03-27,Nevada,621,10,NV
2020-03-27,New Hampshire,187,2,NH
2020-03-27,New Jersey,8825,108,NJ
2020-03-27,New Mexico,191,1,NM
2020-03-27,New York,44746,645,NY
2020-03-27,North Carolina,784,3,NC
2020-03-27,North Dakota,68,1,ND
2020-03-27,Ohio,1144,22,OH
2020-03-27,Oklahoma,322,8,OK
2020-03-27,Oregon,415,12,OR
2020-03-27,Pennsylvania,2217,23,PA
2020-03-27,Puerto Rico,79,3,PR
2020-03-27,Rhode Island,203,0,RI
2020-03-27,South Carolina,542,13,SC
2020-03-27,South Dakota,58,1,SD
2020-03-27,Tennessee,1180,6,TN
2020-03-27,Texas,1971,25,TX
2020-03-27,Utah,480,2,UT
2020-03-27,Vermont,184,10,VT
2020-03-27,Virgin Islands,19,0,Virgin Islands
2020-03-27,Virginia,605,14,VA
2020-03-27,Washington,3770,179,WA
2020-03-27,West Virginia,96,0,WV
2020-03-27,Wisconsin,930,16,WI
2020-03-27,Wyoming,74,0,WY
2020-03-28,Alabama,720,4,AL
2020-03-28,Alaska,102,1,AK
2020-03-28,Arizona,773,15,AZ
2020-03-28,Arkansas,409,5,AR
2020-03-28,California,5566,122,CA
2020-03-28,Colorado,2061,44,CO
2020-03-28,Connecticut,1524,33,CT
2020-03-28,Delaware,214,5,DE
2020-03-28,District of Columbia,304,4,DC
2020-03-28,Florida,4038,56,FL
2020-03-28,Georgia,2447,79,GA
2020-03-28,Guam,57,1,GU
2020-03-28,Hawaii,151,0,HI
2020-03-28,Idaho,262,5,ID
2020-03-28,Illinois,3547,50,IL
2020-03-28,Indiana,1239,38,IN
2020-03-28,Iowa,298,3,IA
2020-03-28,Kansas,272,6,KS
2020-03-28,Kentucky,394,9,KY
2020-03-28,Louisiana,3315,137,LA
2020-03-28,Maine,211,1,ME
2020-03-28,Maryland,1066,10,MD
2020-03-28,Massachusetts,4257,44,MA
2020-03-28,Michigan,4634,112,MI
2020-03-28,Minnesota,442,5,MN
2020-03-28,Mississippi,669,13,MS
2020-03-28,Missouri,837,11,MO
2020-03-28,Montana,147,1,MT
2020-03-28,Nebraska,122,2,NE
2020-03-28,Nevada,738,14,NV
2020-03-28,New Hampshire,214,2,NH
2020-03-28,New Jersey,11124,140,NJ
2020-03-28,New Mexico,210,2,NM
2020-03-28,New York,53517,935,NY
2020-03-28,North Carolina,972,4,NC
2020-03-28,North Dakota,93,1,ND
2020-03-28,Northern Mariana Islands,2,0,MP
2020-03-28,Ohio,1406,25,OH
2020-03-28,Oklahoma,377,15,OK
2020-03-28,Oregon,480,13,OR
2020-03-28,Pennsylvania,2815,35,PA
2020-03-28,Puerto Rico,100,3,PR
